tx_id	gene_id
YOR247W_mRNA	YOR247W
YOR248W_id001	YOR248W
YOR248W_id002	YOR248W
YOR249C_id001	YOR249C
YOR249C_id002	YOR249C
YOR250C_id001	YOR250C
YOR250C_id003	YOR250C
YOR251C_id002	YOR251C
YOR251C_id001	YOR251C
YOR252W_id002	YOR252W
YOR252W_id001	YOR252W
YOR253W_id001	YOR253W
YOR254C_id001	YOR254C
YOR254C_id002	YOR254C
YOR255W_id001	YOR255W
YOR256C_id003	YOR256C
YOR256C_id001	YOR256C
YOR257W_id001	YOR257W
YOR257W_id003	YOR257W
YOR258W_id003	YOR258W
YOR258W_id001	YOR258W
YOR259C_id001	YOR259C
YOR259C_id002	YOR259C
YOR260W_id001	YOR260W
YOR260W_id002	YOR260W
YOR261C_id001	YOR261C
YOR261C_id002	YOR261C
YOR262W_id001	YOR262W
YOR262W_id003	YOR262W
YOR264W_id001	YOR264W
YOR264W_id002	YOR264W
YOR263C_mRNA	YOR263C
YOR265W_id001	YOR265W
YOR265W_id003	YOR265W
YOR266W_id002	YOR266W
YOR266W_id001	YOR266W
YOR267C_id001	YOR267C
YOR267C_id008	YOR267C
YOR268C_mRNA	YOR268C
YOR269W_id001	YOR269W
YOR269W_id003	YOR269W
YOR270C_id001	YOR270C
YOR270C_id003	YOR270C
YOR271C_id004	YOR271C
YOR271C_id001	YOR271C
YOR272W_id003	YOR272W
YOR272W_id001	YOR272W
YOR273C_id002	YOR273C
YOR273C_id001	YOR273C
YOR274W_id001	YOR274W
YOR274W_id004	YOR274W
YOR275C_id001	YOR275C
YOR275C_id003	YOR275C
YOR276W_id001	YOR276W
YOR276W_id003	YOR276W
YOR277C_mRNA	YOR277C
YOR278W_id001	YOR278W
YOR278W_id002	YOR278W
YOR279C_id003	YOR279C
YOR279C_id001	YOR279C
YOR280C_id004	YOR280C
YOR280C_id001	YOR280C
YOR281C_id001	YOR281C
YOR281C_id004	YOR281C
YOR282W_mRNA	YOR282W
YOR283W_id002	YOR283W
YOR283W_id001	YOR283W
YOR284W_id002	YOR284W
YOR284W_id001	YOR284W
YOR285W_id001	YOR285W
YOR285W_id002	YOR285W
YOR286W_id001	YOR286W
YOR287C_id003	YOR287C
YOR287C_id001	YOR287C
YOR288C_id002	YOR288C
YOR288C_id001	YOR288C
YOR289W_id001	YOR289W
YOR289W_id004	YOR289W
YOR290C_mRNA	YOR290C
YOR291W_id001	YOR291W
YOR292C_id003	YOR292C
YOR292C_id001	YOR292C
YOR293W_id001	YOR293W
YOR293W_id002	YOR293W
YOR293C-A_id001	YOR293C-A
YOR293C-A_id002	YOR293C-A
YOR294W_id003	YOR294W
YOR294W_id001	YOR294W
YOR295W_id002	YOR295W
YOR295W_id001	YOR295W
YOR296W_id001	YOR296W
YOR297C_id001	YOR297C
YOR297C_id003	YOR297C
YOR298W_mRNA	YOR298W
YOR298C-A_id001	YOR298C-A
YOR298C-A_id004	YOR298C-A
YOR299W_id001	YOR299W
YOR299W_id003	YOR299W
YOR300W_id001	YOR300W
YOR301W_id001	YOR301W
YOR301W_id003	YOR301W
YOR302W_id001	YOR302W
YOR303W_id002	YOR303W
YOR303W_id001	YOR303W
YOR304W_id001	YOR304W
YOR304C-A_id001	YOR304C-A
YOR304C-A_id002	YOR304C-A
YOR305W_id002	YOR305W
YOR305W_id001	YOR305W
YOR306C_id001	YOR306C
YOR306C_id002	YOR306C
YOR307C_id001	YOR307C
YOR307C_id002	YOR307C
YOR308C_id001	YOR308C
YOR309C_id001	YOR309C
YOR309C_id002	YOR309C
YOR310C_id001	YOR310C
YOR310C_id002	YOR310C
YOR311C_id001	YOR311C
YOR311C_id003	YOR311C
YOR312C_id003	YOR312C
YOR312C_id001	YOR312C
YOR313C_id001	YOR313C
YOR313C_id012	YOR313C
YOR314W_mRNA	YOR314W
YOR314W-A_mRNA	YOR314W-A
YOR315W_id002	YOR315W
YOR315W_id001	YOR315W
YOR316C_id003	YOR316C
YOR316C_id001	YOR316C
YOR316C-A_id002	YOR316C-A
YOR316C-A_id001	YOR316C-A
YOR317W_id001	YOR317W
YOR317W_id005	YOR317W
YOR318C_id002	YOR318C
YOR318C_id001	YOR318C
YOR319W_id003	YOR319W
YOR319W_id001	YOR319W
YOR320C_id001	YOR320C
YOR320C_id006	YOR320C
YOR321W_id001	YOR321W
YOR321W_id002	YOR321W
YOR322C_id001	YOR322C
YOR323C_id001	YOR323C
YOR323C_id003	YOR323C
YOR324C_id001	YOR324C
YOR325W_id001	YOR325W
YOR326W_mRNA	YOR326W
YOR327C_id001	YOR327C
YOR327C_id002	YOR327C
YOR328W_mRNA	YOR328W
YOR329C_id001	YOR329C
YOR329W-A_id001	YOR329W-A
YOR329W-A_id002	YOR329W-A
YOR330C_mRNA	YOR330C
YOR331C_mRNA	YOR331C
YOR332W_id002	YOR332W
YOR332W_id001	YOR332W
YOR333C_id002	YOR333C
YOR333C_id001	YOR333C
YOR334W_id007	YOR334W
YOR334W_id001	YOR334W
YOR335C_id001	YOR335C
YOR335C_id002	YOR335C
YOR335W-A_mRNA	YOR335W-A
YOR336W_id001	YOR336W
YOR336W_id003	YOR336W
YOR337W_id001	YOR337W
YOR337W_id002	YOR337W
YOR338W_id002	YOR338W
YOR338W_id001	YOR338W
YOR339C_id002	YOR339C
YOR339C_id001	YOR339C
YOR340C_id003	YOR340C
YOR340C_id001	YOR340C
YOR341W_mRNA	YOR341W
YOR342C_id005	YOR342C
YOR342C_id001	YOR342C
YOR343C_id001	YOR343C
YOR343C_id009	YOR343C
YOR343W-A	agat-transposable_element_gene-81
YOR344C_id001	YOR344C
YOR344C_id009	YOR344C
YOR346W_id001	YOR346W
YOR346W_id002	YOR346W
YOR345C_mRNA	YOR345C
YOR347C_id001	YOR347C
YOR347C_id002	YOR347C
YOR348C_id001	YOR348C
YOR349W_mRNA	YOR349W
YOR350C_id001	YOR350C
YOR351C_mRNA	YOR351C
YOR352W_id001	YOR352W
YOR352W_id002	YOR352W
YOR353C_mRNA	YOR353C
YOR354C_id002	YOR354C
YOR354C_id001	YOR354C
YOR355W_id001	YOR355W
YOR355W_id004	YOR355W
YOR356W_id001	YOR356W
YOR356W_id004	YOR356W
YOR357C_id001	YOR357C
YOR357C_id004	YOR357C
YOR358W_id001	YOR358W
YOR358W_id002	YOR358W
YOR359W_id001	YOR359W
YOR359W_id003	YOR359W
YOR360C_id002	YOR360C
YOR360C_id001	YOR360C
YOR361C_mRNA	YOR361C
YOR362C_id003	YOR362C
YOR362C_id001	YOR362C
YOR363C_mRNA	YOR363C
YOR364W_mRNA	YOR364W
YOR365C_mRNA	YOR365C
YOR366W_id002	YOR366W
YOR366W_id001	YOR366W
YOR367W_id001	YOR367W
YOR367W_id002	YOR367W
YOR368W_id001	YOR368W
YOR368W_id004	YOR368W
YOR369C_id002	YOR369C
YOR369C_id001	YOR369C
YOR370C_id001	YOR370C
YOR370C_id002	YOR370C
YOR371C_id001	YOR371C
YOR372C_id001	YOR372C
YOR372C_id004	YOR372C
YOR373W_mRNA	YOR373W
YOR374W_id004	YOR374W
YOR374W_id001	YOR374W
YOR375C_id001	YOR375C
YOR375C_id002	YOR375C
YOR376W_mRNA	YOR376W
YOR376W-A_id001	YOR376W-A
YOR376W-A_id002	YOR376W-A
YOR377W_id004	YOR377W
YOR377W_id001	YOR377W
YOR378W_id001	YOR378W
YOR378W_id003	YOR378W
YOR379C_mRNA	YOR379C
YOR380W_id001	YOR380W
YOR380W_id002	YOR380W
YOR381W_id001	YOR381W
YOR381W_id003	YOR381W
YOR381W-A_id002	YOR381W-A
YOR381W-A_id001	YOR381W-A
YOR382W_id002	YOR382W
YOR382W_id001	YOR382W
YOR383C_id003	YOR383C
YOR383C_id001	YOR383C
YOR384W_id001	YOR384W
YOR385W_id001	YOR385W
YOR385W_id006	YOR385W
YOR386W_id001	YOR386W
YOR387C_id001	YOR387C
YOR388C_mRNA	YOR388C
YOR389W_mRNA	YOR389W
YOR390W_id001	YOR390W
YOR390W_id003	YOR390W
YOR391C_mRNA	YOR391C
YOR392W_mRNA	YOR392W
YOR393W_mRNA	YOR393W
YOR394W_mRNA	YOR394W
YOR394C-A_mRNA	YOR394C-A
YOR396W_mRNA	YOR396W
YOR396C-A_mRNA	YOR396C-A
YPL283C_mRNA	YPL283C
YPL283W-B_mRNA	YPL283W-B
YPL283W-A_mRNA	YPL283W-A
YPL282C_mRNA	YPL282C
YPL281C_mRNA	YPL281C
YPL280W_mRNA	YPL280W
YPL279C_id001	YPL279C
YPL278C_mRNA	YPL278C
YPL277C_mRNA	YPL277C
YPL274W_id001	YPL274W
YPL274W_id003	YPL274W
YPL273W_id002	YPL273W
YPL273W_id001	YPL273W
YPL272C_mRNA	YPL272C
YPL271W_id001	YPL271W
YPL271W_id003	YPL271W
YPL270W_id001	YPL270W
YPL270W_id003	YPL270W
YPL269W_id001	YPL269W
YPL269W_id002	YPL269W
YPL268W_id001	YPL268W
YPL268W_id004	YPL268W
YPL267W_id002	YPL267W
YPL267W_id001	YPL267W
YPL266W_id002	YPL266W
YPL266W_id001	YPL266W
YPL265W_id002	YPL265W
YPL265W_id001	YPL265W
YPL264C_id001	YPL264C
YPL264C_id003	YPL264C
YPL263C_id001	YPL263C
YPL263C_id003	YPL263C
YPL262W_id001	YPL262W
YPL262W_id006	YPL262W
YPL261C_id001	YPL261C
YPL260W_id002	YPL260W
YPL260W_id001	YPL260W
YPL259C_id003	YPL259C
YPL259C_id001	YPL259C
YPL258C_id002	YPL258C
YPL258C_id001	YPL258C
YPL257W-A	agat-transposable_element_gene-84
YPL257W_id001	YPL257W
YPL257W_id002	YPL257W
YPL256C_id004	YPL256C
YPL256C_id001	YPL256C
YPL255W_id001	YPL255W
YPL255W_id006	YPL255W
YPL254W_id001	YPL254W
YPL254W_id004	YPL254W
YPL253C_id001	YPL253C
YPL253C_id002	YPL253C
YPL252C_id002	YPL252C
YPL252C_id001	YPL252C
YPL251W_mRNA	YPL251W
YPL250C_id001	YPL250C
YPL250C_id006	YPL250C
YPL249C-A_id002	YPL249C-A
YPL249C-A_id001	YPL249C-A
YPL250W-A_mRNA	YPL250W-A
YPL249C_id001	YPL249C
YPL248C_id001	YPL248C
YPL247C_id001	YPL247C
YPL246C_id003	YPL246C
YPL246C_id001	YPL246C
YPL245W_id004	YPL245W
YPL245W_id001	YPL245W
YPL244C_id002	YPL244C
YPL244C_id001	YPL244C
YPL243W_id002	YPL243W
YPL243W_id001	YPL243W
YPL242C_mRNA	YPL242C
YPL241C_id002	YPL241C
YPL241C_id001	YPL241C
YPL240C_id001	YPL240C
YPL240C_id003	YPL240C
YPL239W_id002	YPL239W
YPL239W_id001	YPL239W
YPL237W_id001	YPL237W
YPL237W_id004	YPL237W
YPL238C_mRNA	YPL238C
YPL236C_id001	YPL236C
YPL236C_id002	YPL236C
YPL235W_id001	YPL235W
YPL235W_id004	YPL235W
YPL234C_id003	YPL234C
YPL234C_id001	YPL234C
YPL233W_id002	YPL233W
YPL233W_id001	YPL233W
YPL232W_id001	YPL232W
YPL232W_id003	YPL232W
YPL231W_mRNA	YPL231W
YPL230W_id006	YPL230W
YPL230W_id001	YPL230W
YPL229W_id001	YPL229W
YPL229W_id002	YPL229W
YPL228W_id001	YPL228W
YPL228W_id002	YPL228W
YPL227C_id001	YPL227C
YPL227C_id003	YPL227C
YPL226W_id001	YPL226W
YPL226W_id002	YPL226W
YPL225W_id004	YPL225W
YPL225W_id001	YPL225W
YPL224C_id002	YPL224C
YPL224C_id001	YPL224C
YPL223C_id001	YPL223C
YPL222W_id001	YPL222W
YPL222C-A_id001	YPL222C-A
YPL221W_id001	YPL221W
YPL221W_id002	YPL221W
YPL220W_id001	YPL220W
YPL220W_id003	YPL220W
YPL219W_id001	YPL219W
YPL219W_id003	YPL219W
YPL218W_id002	YPL218W
YPL218W_id001	YPL218W
YPL217C_id001	YPL217C
YPL217C_id002	YPL217C
YPL216W_mRNA	YPL216W
YPL215W_id001	YPL215W
YPL215W_id002	YPL215W
YPL214C_id001	YPL214C
YPL214C_id002	YPL214C
YPL213W_id001	YPL213W
YPL213W_id010	YPL213W
YPL212C_id001	YPL212C
YPL212C_id002	YPL212C
YPL211W_id002	YPL211W
YPL211W_id001	YPL211W
YPL210C_id002	YPL210C
YPL210C_id001	YPL210C
YPL209C_id001	YPL209C
YPL209C_id002	YPL209C
YPL208W_id001	YPL208W
YPL207W_id002	YPL207W
YPL207W_id001	YPL207W
YPL206C_id001	YPL206C
YPL206C_id002	YPL206C
YPL205C_mRNA	YPL205C
YPL204W_id003	YPL204W
YPL204W_id001	YPL204W
YPL203W_id001	YPL203W
YPL203W_id002	YPL203W
YPL202C_id002	YPL202C
YPL202C_id001	YPL202C
YPL201C_id001	YPL201C
YPL199C_id001	YPL199C
YPL199C_id002	YPL199C
YPL200W_id001	YPL200W
YPL198W_id001	YPL198W
YPL198W_id003	YPL198W
YPL197C_mRNA	YPL197C
YPL196W_id001	YPL196W
YPL196W_id003	YPL196W
YPL195W_id001	YPL195W
YPL195W_id003	YPL195W
YPL194W_id001	YPL194W
YPL194W_id002	YPL194W
YPL193W_id001	YPL193W
YPL193W_id004	YPL193W
YPL192C_id001	YPL192C
YPL191C_id001	YPL191C
YPL191C_id012	YPL191C
YPL190C_id002	YPL190C
YPL190C_id001	YPL190C
YPL189C-A_id001	YPL189C-A
YPL189C-A_id017	YPL189C-A
YPL189W_id001	YPL189W
YPL189W_id002	YPL189W
YPL188W_id002	YPL188W
YPL188W_id001	YPL188W
YPL187W_id001	YPL187W
YPL187W_id002	YPL187W
YPL186C_id001	YPL186C
YPL185W_id001	YPL185W
YPL185W_id003	YPL185W
YPL184C_id001	YPL184C
YPL184C_id002	YPL184C
YPL183W-A_id001	YPL183W-A
YPL183W-A_id003	YPL183W-A
YPL183C_id001	YPL183C
YPL183C_id002	YPL183C
YPL181W_id001	YPL181W
YPL182C_mRNA	YPL182C
YPL180W_id001	YPL180W
YPL180W_id002	YPL180W
YPL179W_id003	YPL179W
YPL179W_id001	YPL179W
YPL178W_id002	YPL178W
YPL178W_id001	YPL178W
YPL177C_id001	YPL177C
YPL177C_id003	YPL177C
YPL176C_id002	YPL176C
YPL176C_id001	YPL176C
YPL175W_id001	YPL175W
YPL175W_id003	YPL175W
YPL174C_mRNA	YPL174C
YPL173W_id002	YPL173W
YPL173W_id001	YPL173W
YPL172C_id001	YPL172C
YPL171C_id002	YPL171C
YPL171C_id001	YPL171C
YPL170W_id003	YPL170W
YPL170W_id001	YPL170W
YPL169C_id001	YPL169C
YPL169C_id003	YPL169C
YPL168W_id002	YPL168W
YPL168W_id001	YPL168W
YPL167C_mRNA	YPL167C
YPL166W_id002	YPL166W
YPL166W_id001	YPL166W
YPL165C_id001	YPL165C
YPL165C_id002	YPL165C
YPL164C_id001	YPL164C
YPL163C_id001	YPL163C
YPL163C_id002	YPL163C
YPL162C_id001	YPL162C
YPL162C_id002	YPL162C
YPL161C_mRNA	YPL161C
YPL160W_id001	YPL160W
YPL160W_id002	YPL160W
YPL159C_id003	YPL159C
YPL159C_id001	YPL159C
YPL158C_id005	YPL158C
YPL158C_id001	YPL158C
YPL157W_id001	YPL157W
YPL157W_id003	YPL157W
YPL156C_id001	YPL156C
YPL156C_id002	YPL156C
YPL155C_id001	YPL155C
YPL155C_id007	YPL155C
YPL154C_id001	YPL154C
YPL154C_id002	YPL154C
YPL153C_id002	YPL153C
YPL153C_id001	YPL153C
YPL152W-A_id001	YPL152W-A
YPL152W-A_id002	YPL152W-A
YPL152W_id003	YPL152W
YPL152W_id001	YPL152W
YPL151C_id005	YPL151C
YPL151C_id001	YPL151C
YPL150W_id001	YPL150W
YPL149W_id008	YPL149W
YPL149W_id001	YPL149W
YPL148C_id001	YPL148C
YPL148C_id002	YPL148C
YPL147W_mRNA	YPL147W
YPL146C_id004	YPL146C
YPL146C_id001	YPL146C
YPL145C_id001	YPL145C
YPL145C_id004	YPL145C
YPL144W_id001	YPL144W
YPL144W_id007	YPL144W
YPL143W_id001	YPL143W
YPL143W_id003	YPL143W
YPL142C_mRNA	YPL142C
YPL141C_id001	YPL141C
YPL140C_id001	YPL140C
YPL140C_id002	YPL140C
YPL139C_id001	YPL139C
YPL139C_id002	YPL139C
YPL138C_id003	YPL138C
YPL138C_id001	YPL138C
YPL137C_id001	YPL137C
YPL136W_id001	YPL136W
YPL135C-A_id001	YPL135C-A
YPL135W_id001	YPL135W
YPL135W_id003	YPL135W
YPL134C_id002	YPL134C
YPL134C_id001	YPL134C
YPL133C_id002	YPL133C
YPL133C_id001	YPL133C
YPL132W_id018	YPL132W
YPL132W_id001	YPL132W
YPL131W_id001	YPL131W
YPL131W_id008	YPL131W
YPL130W_mRNA	YPL130W
YPL129W_id001	YPL129W
YPL129W_id002	YPL129W
YPL128C_id001	YPL128C
YPL128C_id004	YPL128C
YPL127C_id001	YPL127C
YPL127C_id002	YPL127C
YPL126W_id001	YPL126W
YPL125W_id001	YPL125W
YPL124W_id001	YPL124W
YPL124W_id003	YPL124W
YPL123C_id002	YPL123C
YPL123C_id001	YPL123C
YPL122C_id004	YPL122C
YPL122C_id001	YPL122C
YPL121C_mRNA	YPL121C
YPL120W_id002	YPL120W
YPL120W_id001	YPL120W
YPL119C-A_id002	YPL119C-A
YPL119C-A_id001	YPL119C-A
YPL119C_mRNA	YPL119C
YPL118W_id001	YPL118W
YPL118W_id004	YPL118W
YPL117C_id002	YPL117C
YPL117C_id001	YPL117C
YPL116W_id001	YPL116W
YPL116W_id004	YPL116W
YPL115C_mRNA	YPL115C
YPL113C_id001	YPL113C
YPL113C_id002	YPL113C
YPL114W_id001	YPL114W
YPL114W_id002	YPL114W
YPL112C_id001	YPL112C
YPL112C_id007	YPL112C
YPL111W_id001	YPL111W
YPL111W_id003	YPL111W
YPL110C_mRNA	YPL110C
YPL109C_id001	YPL109C
YPL109C_id003	YPL109C
YPL108W_id001	YPL108W
YPL107W_id004	YPL107W
YPL107W_id001	YPL107W
YPL106C_id001	YPL106C
YPL106C_id003	YPL106C
YPL105C_id001	YPL105C
YPL105C_id003	YPL105C
YPL104W_id001	YPL104W
YPL103C_id001	YPL103C
YPL103C_id003	YPL103C
YPL102C_mRNA	YPL102C
YPL101W_id001	YPL101W
YPL101W_id002	YPL101W
YPL100W_id003	YPL100W
YPL100W_id001	YPL100W
YPL099C_id001	YPL099C
YPL099C_id003	YPL099C
YPL098C_id001	YPL098C
YPL098C_id002	YPL098C
YPL097W_id001	YPL097W
YPL097W_id002	YPL097W
YPL096C-A_id003	YPL096C-A
YPL096C-A_id001	YPL096C-A
YPL096W_id006	YPL096W
YPL096W_id001	YPL096W
YPL095C_id003	YPL095C
YPL095C_id001	YPL095C
YPL094C_id002	YPL094C
YPL094C_id001	YPL094C
YPL093W_id001	YPL093W
YPL093W_id002	YPL093W
YPL092W_id001	YPL092W
YPL092W_id002	YPL092W
YPL091W_id001	YPL091W
YPL091W_id003	YPL091W
YPL090C_id001	YPL090C
YPL090C_id004	YPL090C
YPL089C_id001	YPL089C
YPL089C_id004	YPL089C
YPL088W_id001	YPL088W
YPL088W_id002	YPL088W
YPL087W_id001	YPL087W
YPL087W_id002	YPL087W
YPL086C_id001	YPL086C
YPL086C_id007	YPL086C
YPL085W_mRNA	YPL085W
YPL084W_id001	YPL084W
YPL084W_id002	YPL084W
YPL083C_id001	YPL083C
YPL083C_id003	YPL083C
YPL082C_mRNA	YPL082C
YPL081W_id001	YPL081W
YPL081W_id002	YPL081W
YPL080C_id001	YPL080C
YPL080C_id003	YPL080C
YPL079W_id003	YPL079W
YPL079W_id001	YPL079W
YPL078C_id001	YPL078C
YPL078C_id006	YPL078C
YPL077C_id001	YPL077C
YPL076W_id002	YPL076W
YPL076W_id001	YPL076W
YPL075W_id001	YPL075W
YPL074W_id001	YPL074W
YPL074W_id002	YPL074W
YPL072W_id001	YPL072W
YPL072W_id003	YPL072W
YPL073C_mRNA	YPL073C
YPL071C_id002	YPL071C
YPL071C_id001	YPL071C
YPL070W_id001	YPL070W
YPL070W_id002	YPL070W
YPL069C_id001	YPL069C
YPL068C_id003	YPL068C
YPL068C_id001	YPL068C
YPL067C_id001	YPL067C
YPL067C_id002	YPL067C
YPL066W_id001	YPL066W
YPL066W_id002	YPL066W
YPL065W_id002	YPL065W
YPL065W_id001	YPL065W
YPL064C_id002	YPL064C
YPL064C_id001	YPL064C
YPL063W_id002	YPL063W
YPL063W_id001	YPL063W
YPL062W_id001	YPL062W
YPL061W_id001	YPL061W
YPL061W_id002	YPL061W
YPL060W_id006	YPL060W
YPL060W_id001	YPL060W
YPL059W_id001	YPL059W
YPL059W_id004	YPL059W
YPL058C_mRNA	YPL058C
YPL057C_id001	YPL057C
YPL057C_id003	YPL057C
YPL056C_id002	YPL056C
YPL056C_id001	YPL056C
YPL055C_id001	YPL055C
YPL055C_id002	YPL055C
YPL054W_id001	YPL054W
YPL053C_id001	YPL053C
YPL053C_id002	YPL053C
YPL052W_id002	YPL052W
YPL052W_id001	YPL052W
YPL051W_id001	YPL051W
YPL051W_id004	YPL051W
YPL050C_id001	YPL050C
YPL050C_id007	YPL050C
YPL049C_id001	YPL049C
YPL049C_id002	YPL049C
YPL048W_id003	YPL048W
YPL048W_id001	YPL048W
YPL046C_id004	YPL046C
YPL046C_id001	YPL046C
YPL047W_id002	YPL047W
YPL047W_id001	YPL047W
YPL045W_id001	YPL045W
YPL045W_id003	YPL045W
YPL044C_id001	YPL044C
YPL043W_id001	YPL043W
YPL043W_id004	YPL043W
YPL042C_id001	YPL042C
YPL042C_id002	YPL042C
YPL041C_id004	YPL041C
YPL041C_id001	YPL041C
YPL040C_id001	YPL040C
YPL039W_id005	YPL039W
YPL039W_id001	YPL039W
YPL038W-A_id001	YPL038W-A
YPL038W_id001	YPL038W
YPL038W_id002	YPL038W
YPL037C_id001	YPL037C
YPL037C_id003	YPL037C
YPL036W_id001	YPL036W
YPL034W_id001	YPL034W
YPL034W_id002	YPL034W
YPL035C_mRNA	YPL035C
YPL033C_id001	YPL033C
YPL032C_id001	YPL032C
YPL032C_id002	YPL032C
YPL031C_id001	YPL031C
YPL031C_id002	YPL031C
YPL030W_id001	YPL030W
YPL030W_id004	YPL030W
YPL029W_id001	YPL029W
YPL029W_id002	YPL029W
YPL028W_id001	YPL028W
YPL028W_id005	YPL028W
YPL027W_mRNA	YPL027W
YPL026C_id005	YPL026C
YPL026C_id001	YPL026C
YPL025C_id002	YPL025C
YPL025C_id001	YPL025C
YPL024W_id004	YPL024W
YPL024W_id001	YPL024W
YPL023C_id001	YPL023C
YPL023C_id004	YPL023C
YPL022W_id002	YPL022W
YPL022W_id001	YPL022W
YPL021W_mRNA	YPL021W
YPL020C_id001	YPL020C
YPL020C_id002	YPL020C
YPL019C_id001	YPL019C
YPL019C_id004	YPL019C
YPL018W_id001	YPL018W
YPL018W_id003	YPL018W
YPL017C_mRNA	YPL017C
YPL016W_mRNA	YPL016W
YPL015C_id002	YPL015C
YPL015C_id001	YPL015C
YPL014W_id001	YPL014W
YPL014W_id002	YPL014W
YPL013C_id001	YPL013C
YPL013C_id006	YPL013C
YPL012W_id001	YPL012W
YPL012W_id003	YPL012W
YPL011C_id001	YPL011C
YPL011C_id002	YPL011C
YPL010W_id001	YPL010W
YPL010W_id002	YPL010W
YPL009C_id001	YPL009C
YPL008W_id002	YPL008W
YPL008W_id001	YPL008W
YPL007C_id001	YPL007C
YPL007C_id002	YPL007C
YPL006W_id003	YPL006W
YPL006W_id001	YPL006W
YPL005W_id001	YPL005W
YPL005W_id002	YPL005W
YPL004C_id005	YPL004C
YPL004C_id001	YPL004C
YPL003W_id003	YPL003W
YPL003W_id001	YPL003W
YPL002C_id001	YPL002C
YPL002C_id002	YPL002C
YPL001W_id001	YPL001W
YPL001W_id003	YPL001W
YPR001W_id001	YPR001W
YPR002W_id001	YPR002W
YPR002W_id008	YPR002W
YPR002C-A_id001	YPR002C-A
YPR003C_id001	YPR003C
YPR004C_id003	YPR004C
YPR004C_id001	YPR004C
YPR005C_id005	YPR005C
YPR005C_id001	YPR005C
YPR006C_mRNA	YPR006C
YPR007C_mRNA	YPR007C
YPR008W_id001	YPR008W
YPR008W_id002	YPR008W
YPR009W_id001	YPR009W
YPR009W_id002	YPR009W
YPR010C_id001	YPR010C
YPR010C_id004	YPR010C
YPR010C-A_id006	YPR010C-A
YPR010C-A_id001	YPR010C-A
YPR011C_id001	YPR011C
YPR011C_id002	YPR011C
YPR012W_id001	YPR012W
YPR012W_id002	YPR012W
YPR013C_id001	YPR013C
YPR013C_id002	YPR013C
YPR014C_mRNA	YPR014C
YPR015C_id001	YPR015C
YPR016C_id002	YPR016C
YPR016C_id001	YPR016C
YPR016W-A_mRNA	YPR016W-A
YPR017C_id001	YPR017C
YPR017C_id003	YPR017C
YPR018W_id003	YPR018W
YPR018W_id001	YPR018W
YPR019W_id001	YPR019W
YPR020W_id006	YPR020W
YPR020W_id001	YPR020W
YPR021C_mRNA	YPR021C
YPR022C_mRNA	YPR022C
YPR023C_id001	YPR023C
YPR023C_id002	YPR023C
YPR024W_id001	YPR024W
YPR024W_id004	YPR024W
YPR025C_id002	YPR025C
YPR025C_id001	YPR025C
YPR026W_mRNA	YPR026W
YPR027C_mRNA	YPR027C
YPR028W_id001	YPR028W
YPR028W_id002	YPR028W
YPR029C_id001	YPR029C
YPR029C_id009	YPR029C
YPR030W_id001	YPR030W
YPR031W_mRNA	YPR031W
YPR032W_mRNA	YPR032W
YPR033C_id001	YPR033C
YPR033C_id003	YPR033C
YPR034W_id001	YPR034W
YPR034W_id004	YPR034W
YPR035W_id001	YPR035W
YPR035W_id002	YPR035W
YPR036W_id001	YPR036W
YPR036W_id004	YPR036W
YPR036W-A_id001	YPR036W-A
YPR036W-A_id004	YPR036W-A
YPR037C_id002	YPR037C
YPR037C_id001	YPR037C
YPR038W_mRNA	YPR038W
YPR039W_mRNA	YPR039W
YPR040W_id002	YPR040W
YPR040W_id001	YPR040W
YPR041W_id002	YPR041W
YPR041W_id001	YPR041W
YPR043W_id001	YPR043W
YPR043W_id003	YPR043W
YPR042C_mRNA	YPR042C
YPR044C_mRNA	YPR044C
YPR045C_id001	YPR045C
YPR045C_id003	YPR045C
YPR046W_id001	YPR046W
YPR046W_id009	YPR046W
YPR047W_id003	YPR047W
YPR047W_id001	YPR047W
YPR048W_id001	YPR048W
YPR048W_id006	YPR048W
YPR049C_id001	YPR049C
YPR051W_id001	YPR051W
YPR051W_id004	YPR051W
YPR050C_mRNA	YPR050C
YPR052C_id001	YPR052C
YPR052C_id003	YPR052C
YPR054W_id001	YPR054W
YPR053C_mRNA	YPR053C
YPR055W_mRNA	YPR055W
YPR056W_id001	YPR056W
YPR056W_id002	YPR056W
YPR057W_id001	YPR057W
YPR057W_id003	YPR057W
YPR058W_id001	YPR058W
YPR058W_id002	YPR058W
YPR059C_mRNA	YPR059C
YPR060C_id002	YPR060C
YPR060C_id001	YPR060C
YPR061C_id001	YPR061C
YPR061C_id005	YPR061C
YPR062W_id001	YPR062W
YPR062W_id002	YPR062W
YPR063C_id001	YPR063C
YPR063C_id005	YPR063C
YPR064W_id001	YPR064W
YPR065W_id002	YPR065W
YPR065W_id001	YPR065W
YPR066W_id002	YPR066W
YPR066W_id001	YPR066W
YPR067W_id001	YPR067W
YPR067W_id004	YPR067W
YPR068C_id001	YPR068C
YPR068C_id004	YPR068C
YPR069C_id001	YPR069C
YPR069C_id002	YPR069C
YPR070W_id001	YPR070W
YPR070W_id002	YPR070W
YPR071W_id001	YPR071W
YPR071W_id002	YPR071W
YPR072W_id003	YPR072W
YPR072W_id001	YPR072W
YPR073C_id001	YPR073C
YPR073C_id002	YPR073C
YPR074C_id001	YPR074C
