gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YFR024C-A	110.803656995581	0.362676593896588	0.0802318692954449	4.52035577734169	6.17357914947238e-06	4.67157427078007e-05
YJL159W	1755.68014562916	-0.582181149686873	0.128810382991937	-4.51967563611171	6.19344483253857e-06	4.6790476767114e-05
YCL063W	23.1211972875717	0.678143527744203	0.150313265544018	4.51153479561398	6.4360222597608e-06	4.85448120204824e-05
YER048C	84.2288517086774	0.468583537551769	0.103900415870873	4.50992937443219	6.48492118670046e-06	4.88350013480787e-05
YDR018C	6.76143724574294	1.27019536631195	0.281758057335976	4.50810662992802	6.54087035356761e-06	4.91772660290701e-05
YER062C	83.2546948716561	-0.580153430852091	0.128758399883674	-4.50575210142584	6.61382646220341e-06	4.96460947900012e-05
YNR056C	9.27066374762498	-1.00502751598398	0.22325315464416	-4.50173937110039	6.73996000427224e-06	5.05119562560179e-05
YMR093W	14.4289161141284	-1.12621610200802	0.250438579597548	-4.49697528159535	6.89269978109688e-06	5.15741306304437e-05
YDL169C	14.5415702444829	0.927652570953463	0.206395596213342	4.49453664696698	6.97215959630235e-06	5.20854793446255e-05
YDL171C	127.969866548106	-0.480427369004121	0.107144048858448	-4.4839389039594	7.32776510204484e-06	5.46548594553791e-05
YFR031C	32.002775817369	0.585362914383964	0.130644975355746	4.48056201771267	7.44467432193799e-06	5.54385604514429e-05
YPR098C	16.7754588972448	0.774816869620212	0.172978335403994	4.47927116312347	7.48983373182528e-06	5.56863193648724e-05
YCR031C	750.649364815718	-0.397155537754769	0.0886792388058411	-4.4785627741384	7.51472729033722e-06	5.57828567796189e-05
YBR171W	31.984939633115	0.594111537055268	0.132678552013437	4.47782650654114	7.54068436954384e-06	5.58869708654167e-05
