gene_id	score
TRINITY_DN249_c0_g1_i1	3.70415770707889
TRINITY_DN8138_c0_g1_i1	3.70383632752544
TRINITY_DN2233_c0_g1_i1	3.70367829831385
TRINITY_DN2252_c0_g1_i1	3.70319567772526
TRINITY_DN2292_c0_g1_i1	3.70179554906975
TRINITY_DN895_c0_g1_i1	3.69673171800133
TRINITY_DN8465_c0_g1_i1	3.69373924102244
TRINITY_DN6544_c0_g1_i1	3.69239667779237
TRINITY_DN2655_c0_g1_i1	3.68769497261917
TRINITY_DN1035_c0_g1_i1	3.68488338702881
TRINITY_DN3499_c0_g1_i1	3.68443087740393
TRINITY_DN286_c0_g1_i1	3.67998156027945
TRINITY_DN9268_c0_g1_i1	3.67808580159397
TRINITY_DN558_c0_g1_i1	3.6775364434113
TRINITY_DN4062_c0_g1_i1	3.67747552207964
TRINITY_DN6858_c0_g1_i1	3.67264858098013
TRINITY_DN2742_c0_g1_i1	3.670751308687
TRINITY_DN4944_c0_g1_i1	3.66932191308109
TRINITY_DN5209_c0_g1_i1	3.66798627583697
TRINITY_DN8696_c0_g1_i1	3.66606617019541
TRINITY_DN2342_c1_g1_i1	3.66114040853858
TRINITY_DN3825_c0_g1_i1	3.66012858655399
TRINITY_DN912_c0_g1_i1	3.6599804360292
TRINITY_DN312_c0_g1_i1	3.65994240566747
TRINITY_DN1679_c0_g1_i1	3.65442598841693
TRINITY_DN8034_c0_g1_i1	3.65085361129635
TRINITY_DN461_c0_g1_i1	3.64819688598146
TRINITY_DN6013_c0_g1_i1	3.64805113865527
TRINITY_DN8706_c0_g1_i1	3.64736923104958
TRINITY_DN6841_c0_g1_i1	3.64285204335821
TRINITY_DN2159_c0_g1_i1	3.64248407826886
TRINITY_DN3417_c0_g1_i1	3.62807787664444
TRINITY_DN2464_c0_g1_i1	3.61871488210113
TRINITY_DN2200_c0_g1_i1	3.61644348863331
TRINITY_DN478_c0_g1_i1	3.61305115809453
TRINITY_DN1935_c0_g1_i1	3.61068977352687
TRINITY_DN88_c0_g1_i1	3.60718750696693
TRINITY_DN6952_c0_g1_i1	3.60233335326469
TRINITY_DN2298_c0_g1_i1	3.59987903024783
TRINITY_DN8642_c0_g1_i1	3.5989710827982
TRINITY_DN8812_c0_g1_i1	3.59137486050636
TRINITY_DN3677_c0_g1_i1	3.58156779807611
TRINITY_DN8715_c0_g1_i1	3.58127872043906
TRINITY_DN1555_c0_g1_i1	3.58025871458656
TRINITY_DN3310_c0_g1_i1	3.57779123191912
TRINITY_DN2109_c0_g1_i1	3.57747715056892
TRINITY_DN152_c0_g2_i1	3.56897347130327
TRINITY_DN561_c0_g1_i1	3.56728670578218
TRINITY_DN3775_c0_g1_i1	3.56638087372187
TRINITY_DN8190_c0_g1_i1	3.55542027493256
TRINITY_DN4899_c0_g1_i1	3.55301362018919
TRINITY_DN870_c0_g1_i1	3.55252205598277
TRINITY_DN4499_c0_g1_i1	3.54842110607297
TRINITY_DN795_c0_g1_i1	3.54682684010923
TRINITY_DN4823_c0_g1_i1	3.54597779919522
TRINITY_DN1059_c0_g1_i1	3.54501618901429
TRINITY_DN4403_c0_g1_i1	3.54333093315143
TRINITY_DN7984_c0_g1_i1	3.5417439928345
TRINITY_DN3003_c0_g1_i1	3.54162401720862
TRINITY_DN8720_c0_g1_i1	3.54138030028149
TRINITY_DN9239_c0_g1_i1	3.53682926376123
TRINITY_DN1031_c0_g1_i1	3.53025191277821
TRINITY_DN9194_c0_g1_i1	3.52589654160275
TRINITY_DN2860_c0_g1_i1	3.51976578703131
TRINITY_DN4222_c0_g1_i1	3.51760799524617
TRINITY_DN5793_c0_g1_i1	3.51690651284144
TRINITY_DN7155_c0_g1_i1	3.51362640942311
TRINITY_DN1767_c0_g1_i1	3.5118786970934
TRINITY_DN1819_c0_g1_i1	3.51089438560813
TRINITY_DN628_c0_g1_i1	3.50846395930829
TRINITY_DN2240_c0_g1_i1	3.50421502007212
TRINITY_DN8212_c0_g1_i1	3.49988322435
TRINITY_DN7343_c0_g1_i1	3.49208669202584
TRINITY_DN7983_c0_g1_i1	3.48613577784528
TRINITY_DN8102_c0_g1_i1	3.48612717490303
TRINITY_DN169_c0_g1_i1	3.48498204905594
TRINITY_DN8684_c0_g1_i1	3.47756004806318
TRINITY_DN5483_c0_g1_i1	3.47329504741062
TRINITY_DN4291_c0_g1_i1	3.47214177735322
TRINITY_DN6860_c0_g1_i1	3.47200764702124
