gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN805_c0_g1_i1	90.5085387078791	-1.37545417199366	0.0911808892413956	-15.0848953485443	2.03597195082984e-51	4.43703069011531e-49
TRINITY_DN3537_c0_g1_i1	71.563470447771	-1.40584183302744	0.0937502419462351	-14.9956075188977	7.84416524124853e-51	1.67150445551849e-48
TRINITY_DN3763_c0_g1_i1	28.5549348101711	-2.69692143137853	0.181554819367907	-14.8545846415314	6.49693586244997e-50	1.35432865184854e-47
TRINITY_DN5133_c0_g1_i1	77.2527325778873	-2.30265232510343	0.155687848517566	-14.7901865625925	1.69483383308175e-49	3.45782162242999e-47
TRINITY_DN61_c0_g1_i26	308.994984946004	-2.66611467417255	0.181147671161793	-14.7179075340764	4.94732891707338e-49	9.88332020537847e-47
TRINITY_DN3865_c0_g1_i1	26.162851392242	-5.15751484532822	0.359171199925753	-14.3594888632339	9.29098433594366e-47	1.81818875096661e-44
TRINITY_DN113_c0_g1_i2	44.3899226701774	-2.42537151164555	0.169388622365191	-14.3183850118139	1.67981607155665e-46	3.22155126203135e-44
TRINITY_DN4927_c0_g1_i1	25.9137227013544	-3.68679098334734	0.257876220372173	-14.2967466252859	2.29280255412095e-46	4.31091837087564e-44
TRINITY_DN8359_c0_g1_i1	64.2360486665757	-1.87383679039474	0.132022726658606	-14.1932895783939	1.00816327778579e-45	1.85909185974767e-43
TRINITY_DN5034_c0_g1_i1	65.4758315712296	-1.43809087366015	0.103885175426073	-13.8430807645266	1.4007217201471e-43	2.53424916499822e-41
TRINITY_DN8347_c0_g1_i1	88.5518461796143	-1.77501050204457	0.128585556785666	-13.8041203570263	2.4069259030282e-43	4.27407638595137e-41
TRINITY_DN117_c1_g1_i1	28.7908742772005	-3.74656078766527	0.271510725421586	-13.7989421296261	2.58619890648464e-43	4.50892023896022e-41
